Location,State,Region,Size,NOM,Yield,Series,,,,,
TLAXCO,Tlaxcala,Tlaxcala,Ejido,"TLAXCO, TLAXCALA",628.9786223,AG Census 1960,,,,,
TLAXCO,Tlaxcala,Tlaxcala,Total,"TLAXCO, TLAXCALA",654.8999832,AG Census 1960,,,,,
TLAXCO,Tlaxcala,Tlaxcala,Large,"TLAXCO, TLAXCALA",733.201581,AG Census 1960,,,,,
TOCATLAN,Tlaxcala,Tlaxcala,Ejido,"TOCATLAN, TLAXCALA",627.1186441,AG Census 1960,,,,,
TOCATLAN,Tlaxcala,Tlaxcala,Total,"TOCATLAN, TLAXCALA",640.13267,AG Census 1960,,,,,
TOCATLAN,Tlaxcala,Tlaxcala,Small,"TOCATLAN, TLAXCALA",704.4334975,AG Census 1960,,,,,
TOCATLAN,Tlaxcala,Tlaxcala,Large,"TOCATLAN, TLAXCALA",,AG Census 1960,,,,,
TOTOLAC,Tlaxcala,Tlaxcala,Large,"TOTOLAC, TLAXCALA",700,AG Census 1960,,,,,
TOTOLAC,Tlaxcala,Tlaxcala,Ejido,"TOTOLAC, TLAXCALA",762.7118644,AG Census 1960,,,,,
TOTOLAC,Tlaxcala,Tlaxcala,Total,"TOTOLAC, TLAXCALA",1045.751634,AG Census 1960,,,,,
TOTOLAC,Tlaxcala,Tlaxcala,Small,"TOTOLAC, TLAXCALA",1097.435897,AG Census 1960,,,,,
TZOMPANTEPEC,Tlaxcala,Tlaxcala,Ejido,"TZOMPANTEPEC, TLAXCALA",581.4463112,AG Census 1960,,,,,
TZOMPANTEPEC,Tlaxcala,Tlaxcala,Small,"TZOMPANTEPEC, TLAXCALA",636.9485294,AG Census 1960,,,,,
TZOMPANTEPEC,Tlaxcala,Tlaxcala,Total,"TZOMPANTEPEC, TLAXCALA",663.6095644,AG Census 1960,,,,,
TZOMPANTEPEC,Tlaxcala,Tlaxcala,Large,"TZOMPANTEPEC, TLAXCALA",901.0067114,AG Census 1960,,,,,
XALOZTOC,Tlaxcala,Tlaxcala,Ejido,"XALOZTOC, TLAXCALA",674.970344,AG Census 1960,,,,,
XALOZTOC,Tlaxcala,Tlaxcala,Total,"XALOZTOC, TLAXCALA",711.2890923,AG Census 1960,,,,,
XALOZTOC,Tlaxcala,Tlaxcala,Large,"XALOZTOC, TLAXCALA",753.8461538,AG Census 1960,,,,,
XALOZTOC,Tlaxcala,Tlaxcala,Small,"XALOZTOC, TLAXCALA",785.5029586,AG Census 1960,,,,,
XALTOCAN,Tlaxcala,Tlaxcala,Ejido,"XALTOCAN, TLAXCALA",621.5568862,AG Census 1960,,,,,
XALTOCAN,Tlaxcala,Tlaxcala,Small,"XALTOCAN, TLAXCALA",641.3945766,AG Census 1960,,,,,
XALTOCAN,Tlaxcala,Tlaxcala,Total,"XALTOCAN, TLAXCALA",662.3735051,AG Census 1960,,,,,
XALTOCAN,Tlaxcala,Tlaxcala,Large,"XALTOCAN, TLAXCALA",778.6752827,AG Census 1960,,,,,
XICOHTZINCO,Tlaxcala,Tlaxcala,Ejido,"XICOHTZINCO, TLAXCALA",549.4505495,AG Census 1960,,,,,
XICOHTZINCO,Tlaxcala,Tlaxcala,Total,"XICOHTZINCO, TLAXCALA",703.9877301,AG Census 1960,,,,,
XICOHTZINCO,Tlaxcala,Tlaxcala,Small,"XICOHTZINCO, TLAXCALA",815.3034301,AG Census 1960,,,,,
XICOHTZINCO,Tlaxcala,Tlaxcala,Large,"XICOHTZINCO, TLAXCALA",,AG Census 1960,,,,,
YAUHQUEMEHCAN,Tlaxcala,Tlaxcala,Ejido,"YAUHQUEMEHCAN, TLAXCALA",448.0369515,AG Census 1960,,,,,
YAUHQUEMEHCAN,Tlaxcala,Tlaxcala,Total,"YAUHQUEMEHCAN, TLAXCALA",647.9378362,AG Census 1960,,,,,
YAUHQUEMEHCAN,Tlaxcala,Tlaxcala,Small,"YAUHQUEMEHCAN, TLAXCALA",715.4850746,AG Census 1960,,,,,
YAUHQUEMEHCAN,Tlaxcala,Tlaxcala,Large,"YAUHQUEMEHCAN, TLAXCALA",732.1428571,AG Census 1960,,,,,
ZACATELCO,Tlaxcala,Tlaxcala,Ejido,"ZACATELCO, TLAXCALA",548.1967213,AG Census 1960,,,,,
ZACATELCO,Tlaxcala,Tlaxcala,Total,"ZACATELCO, TLAXCALA",668.9683184,AG Census 1960,,,,,
ZACATELCO,Tlaxcala,Tlaxcala,Small,"ZACATELCO, TLAXCALA",865.5282818,AG Census 1960,,,,,
ZACATELCO,Tlaxcala,Tlaxcala,Large,"ZACATELCO, TLAXCALA",,AG Census 1960,,,,,
ZILTLALTEPEC DE TRINIDAD SANCHEZ SANTOS,Tlaxcala,Tlaxcala,Ejido,"ZILTLALTEPEC DE TRINIDAD SANCHEZ SANTOS, TLAXCALA",595.2518819,AG Census 1960,,,,,
ZILTLALTEPEC DE TRINIDAD SANCHEZ SANTOS,Tlaxcala,Tlaxcala,Total,"ZILTLALTEPEC DE TRINIDAD SANCHEZ SANTOS, TLAXCALA",646.1289015,AG Census 1960,,,,,
ZILTLALTEPEC DE TRINIDAD SANCHEZ SANTOS,Tlaxcala,Tlaxcala,Large,"ZILTLALTEPEC DE TRINIDAD SANCHEZ SANTOS, TLAXCALA",697.2477064,AG Census 1960,,,,,
ZILTLALTEPEC DE TRINIDAD SANCHEZ SANTOS,Tlaxcala,Tlaxcala,Small,"ZILTLALTEPEC DE TRINIDAD SANCHEZ SANTOS, TLAXCALA",793.1034483,AG Census 1960,,,,,
ACOLMAN,Mexico,BOM,Total,"ACOLMAN, MEXICO",1323.5,AG Census 1991,,,,,
AMECAMECA,Mexico,BOM,Total,"AMECAMECA, MEXICO",1500.7,AG Census 1991,,,,,
APAXCO,Mexico,BOM,Total,"APAXCO, MEXICO",1721,AG Census 1991,,,,,
ATENGO,Mexico,BOM,Total,"ATENCO, MEXICO",1104.9,AG Census 1991,,,,,
ATIZAPAN DE ZARAGOZA,Mexico,BOM,Total,"ATIZAPAN DE ZARAGOZA, MEXICO",1457,AG Census 1991,,,,,
ATLAUTLA,Mexico,BOM,Total,"ATLAUTLA, MEXICO",1063.5,AG Census 1991,,,,,
AXAPUSCO,Mexico,BOM,Total,"AXAPUSCO, MEXICO",692.1,AG Census 1991,,,,,
AYAPANGO,Mexico,BOM,Total,"AYAPANGO, MEXICO",1615,AG Census 1991,,,,,
COACALCO,Mexico,BOM,Total,"COACALCO DE BERRIOZABAL, MEXICO",2223.4,AG Census 1991,,,,,
COCOTITLAN,Mexico,BOM,Total,"COCOTITLAN, MEXICO",1753.7,AG Census 1991,,,,,
COYOTEPEC,Mexico,BOM,Total,"COYOTEPEC, MEXICO",1528.4,AG Census 1991,,,,,
CUAUTITLAN,Mexico,BOM,Total,"CUAUTITLAN, MEXICO",2646.6,AG Census 1991,,,,,
CHALCO,Mexico,BOM,Total,"CHALCO, MEXICO",1240.9,AG Census 1991,,,,,
CHAPULTEPEC,Mexico,BOM,Total,"CHAPULTEPEC, MEXICO",2343.9,AG Census 1991,,,,,
CHIAUTLA,Mexico,BOM,Total,"CHIAUTLA, MEXICO",1886.5,AG Census 1991,,,,,
CHICOLOAPAN,Mexico,BOM,Total,"CHICOLOAPAN, MEXICO",1819.5,AG Census 1991,,,,,
CHICONCUAC,Mexico,BOM,Total,"CHICONCUAC, MEXICO",2068.4,AG Census 1991,,,,,
CHIMALHUACAN,Mexico,BOM,Total,"CHIMALHUACAN, MEXICO",1246.5,AG Census 1991,,,,,
ECATEPEC,Mexico,BOM,Total,"ECATEPEC DE MORELOS, MEXICO",2254.5,AG Census 1991,,,,,
ECATZINGO,Mexico,BOM,Total,"ECATZINGO, MEXICO",794.1,AG Census 1991,,,,,
HUEHUETOCA,Mexico,BOM,Total,"HUEHUETOCA, MEXICO",1726.7,AG Census 1991,,,,,
HUEYPOXTLA,Mexico,BOM,Total,"HUEYPOXTLA, MEXICO",1221.6,AG Census 1991,,,,,
HUIXQUILUCAN,Mexico,BOM,Total,"HUIXQUILUCAN, MEXICO",1148.8,AG Census 1991,,,,,
ISIDRO FABELA,Mexico,BOM,Total,"ISIDRO FABELA, MEXICO",965.3,AG Census 1991,,,,,
IXTAPALUCA,Mexico,BOM,Total,"IXTAPALUCA, MEXICO",1296.7,AG Census 1991,,,,,
JALTENCO,Mexico,BOM,Total,"JALTENCO, MEXICO",1232.9,AG Census 1991,,,,,
JILOTZINGO,Mexico,BOM,Total,"JILOTZINGO, MEXICO",1415.6,AG Census 1991,,,,,
JUCHITEPEC,Mexico,BOM,Total,"JUCHITEPEC, MEXICO",1507.9,AG Census 1991,,,,,
MELCHOR OCAMPO,Mexico,BOM,Total,"MELCHOR OCAMPO, MEXICO",1963.2,AG Census 1991,,,,,
MEXICALCINGO,Mexico,BOM,Total,"MEXICALTZINGO, MEXICO",2062.7,AG Census 1991,,,,,
NAUCALPAN,Mexico,BOM,Total,"NAUCALPAN DE JUAREZ, MEXICO",1222.9,AG Census 1991,,,,,
NEZAHUALCOYOTL,Mexico,BOM,Total,,,AG Census 1991,,,,,
NEXTLALPAN,Mexico,BOM,Total,"NEXTLALPAN, MEXICO",1639.9,AG Census 1991,,,,,
NICOLAS ROMERO,Mexico,BOM,Total,"NICOLAS ROMERO, MEXICO",895.3,AG Census 1991,,,,,
NOPALTEPEC,Mexico,BOM,Total,"NOPALTEPEC, MEXICO",897,AG Census 1991,,,,,
OTUMBA,Mexico,BOM,Total,"OTUMBA, MEXICO",809.4,AG Census 1991,,,,,
OZUMBA,Mexico,BOM,Total,"OZUMBA, MEXICO",1573.9,AG Census 1991,,,,,
PAPALOTLA,Mexico,BOM,Total,"PAPALOTLA, MEXICO",1142,AG Census 1991,,,,,
"PAZ, LA",Mexico,BOM,Total,"LA PAZ, MEXICO",1210.4,AG Census 1991,,,,,
SAN MARTIN DE LAS PIRAMIDES,Mexico,BOM,Total,"SAN MARTIN DE LAS PIRAMIDES, MEXICO",1050.6,AG Census 1991,,,,,
TECAMAC,Mexico,BOM,Total,"TECAMAC, MEXICO",2084,AG Census 1991,,,,,
TEMAMATLA,Mexico,BOM,Total,"TEMAMATLA, MEXICO",1391.2,AG Census 1991,,,,,
TEMASCALAPA,Mexico,BOM,Total,"TEMASCALAPA, MEXICO",742.7,AG Census 1991,,,,,
TENANGO DEL AIRE,Mexico,BOM,Total,"TENANGO DEL AIRE, MEXICO",1778.3,AG Census 1991,,,,,
TEOLOYUCAN,Mexico,BOM,Total,"TEOLOYUCAN, MEXICO",1402.2,AG Census 1991,,,,,
TEOTIHUACAN,Mexico,BOM,Total,"TEOTIHUACAN, MEXICO",1663.6,AG Census 1991,,,,,
TEPETLAOXTOC,Mexico,BOM,Total,"TEPETLAOXTOC, MEXICO",700.9,AG Census 1991,,,,,
TEPETLIXPA,Mexico,BOM,Total,"TEPETLIXPA, MEXICO",1111.8,AG Census 1991,,,,,
TEPOTZOTLAN,Mexico,BOM,Total,"TEPOTZOTLAN, MEXICO",857,AG Census 1991,,,,,
TEQUIXQUIAC,Mexico,BOM,Total,"TEQUIXQUIAC, MEXICO",1587.3,AG Census 1991,,,,,
TEXCOCO,Mexico,BOM,Total,"TEXCOCO, MEXICO",1649.6,AG Census 1991,,,,,
TEZOYUCA,Mexico,BOM,Total,"TEZOYUCA, MEXICO",1736.8,AG Census 1991,,,,,
TLALMANALCO,Mexico,BOM,Total,"TLALMANALCO, MEXICO",1544.5,AG Census 1991,,,,,
TLALNEPANTLA,Mexico,BOM,Total,"TLALNEPANTLA DE BAZ, MEXICO",632.9,AG Census 1991,,,,,
TULTEPEC,Mexico,BOM,Total,"TULTEPEC, MEXICO",1780.8,AG Census 1991,,,,,
TULTITLAN,Mexico,BOM,Total,"TULTITLAN, MEXICO",2298.1,AG Census 1991,,,,,
VILLA DEL CARBON,Mexico,BOM,Total,"VILLA DEL CARBON, MEXICO",1042.4,AG Census 1991,,,,,
XONACATLAN,Mexico,BOM,Total,"XONACATLAN, MEXICO",1662.4,AG Census 1991,,,,,
ZUMPANGO,Mexico,BOM,Total,"ZUMPANGO, MEXICO",1713.3,AG Census 1991,,,,,
CUAUTITLAN IZCALLI,Mexico,BOM,Total,,1581.2,AG Census 1991,,,,,
AZCAPOTZALCO,Distrito Federal,BOM,Total,"AZCAPOTZALCO, DISTRITO FEDERAL",,AG Census 1991,,,,,
COYOACAN,Distrito Federal,BOM,Total,"COYOACAN, DISTRITO FEDERAL",1915.6,AG Census 1991,,,,,
CUAJIMALPA DE MORELOS,Distrito Federal,BOM,Total,"CUAJIMALPA DE MORELOS, DISTRITO FEDERAL",1300.9,AG Census 1991,,,,,
GUSTAVO A. MADERO,Distrito Federal,BOM,Total,"GUSTAVO A. MADERO, DISTRITO FEDERAL",485.9,AG Census 1991,,,,,
IZTAPALAPA,Distrito Federal,BOM,Total,"IZTAPALAPA, DISTRITO FEDERAL",948.9,AG Census 1991,,,,,
"MAGDALENA CONTRERAS, LA",Distrito Federal,BOM,Total,"LA MAGDALENA CONTRERAS, DISTRITO FEDERAL",1290.3,AG Census 1991,,,,,
MILPAALTA,Distrito Federal,BOM,Total,"MILPA ALTA, DISTRITO FEDERAL",1027,AG Census 1991,,,,,
ALVARO OBREGON,Distrito Federal,BOM,Total,"ALVARO OBREGON, DISTRITO FEDERAL",1248.2,AG Census 1991,,,,,
TLAHUAC,Distrito Federal,BOM,Total,"TLAHUAC, DISTRITO FEDERAL",1108.3,AG Census 1991,,,,,
TLALPAN,Distrito Federal,BOM,Total,"TLALPAN, DISTRITO FEDERAL",1242.8,AG Census 1991,,,,,
XOCHIMILCO,Distrito Federal,BOM,Total,"XOCHIMILCO, DISTRITO FEDERAL",1183.8,AG Census 1991,,,,,
MIGUEL HIDALGO,Distrito Federal,BOM,Total,"MIGUEL HIDALGO, DISTRITO FEDERAL",,AG Census 1991,,,,,
VENUSTIANO CARRANZA,Distrito Federal,BOM,Total,"MIGUEL HIDALGO, DISTRITO FEDERAL",,AG Census 1991,,,,,
ACAMBAY,Mexico,N TOL,Total,"ACAMBAY, MEXICO",786.1,AG Census 1991,,,,,
ACULCO,Mexico,N TOL,Total,"ACULCO, MEXICO",774.2,AG Census 1991,,,,,
CHAPA DE MOTA,Mexico,N TOL,Total,"CHAPA DE MOTA, MEXICO",1212,AG Census 1991,,,,,
JILOTEPEC,Mexico,N TOL,Total,"JILOTEPEC, MEXICO",896.1,AG Census 1991,,,,,
"ORO, EL",Mexico,N TOL,Total,"EL ORO, MEXICO",1001.4,AG Census 1991,,,,,
POLOTITLAN,Mexico,N TOL,Total,"POLOTITLAN, MEXICO",972.9,AG Census 1991,,,,,
SOYANIQUILPAN DE JUAREZ,Mexico,N TOL,Total,"SOYANIQUILPAN DE JUAREZ, MEXICO",956.7,AG Census 1991,,,,,
TEMASCALCINGO,Mexico,N TOL,Total,"TEMASCALCINGO, MEXICO",1446.6,AG Census 1991,,,,,
TIMILPAN,Mexico,N TOL,Total,"TIMILPAN, MEXICO",1085.1,AG Census 1991,,,,,
ATLATLAHUCAN,Morelos,Northern Morelos,Total,"ATLATLAHUCAN, MORELOS",994.5,AG Census 1991,,,,,
AYALA,Morelos,Northern Morelos,Total,"AYALA, MORELOS",1888.6,AG Census 1991,,,,,
COATLAN DEL RIO,Morelos,Northern Morelos,Total,"COATLAN DEL RIO, MORELOS",1221.3,AG Census 1991,,,,,
CUAUTLA,Morelos,Northern Morelos,Total,"CUAUTLA, MORELOS",1946.8,AG Census 1991,,,,,
CUERNAVACA,Morelos,Northern Morelos,Total,"CUERNAVACA, MORELOS",1257.7,AG Census 1991,,,,,
EMILIANO ZAPATA,Morelos,Northern Morelos,Total,"EMILIANO ZAPATA, MORELOS",1759.7,AG Census 1991,,,,,
HUITZILAC,Morelos,Northern Morelos,Total,"HUITZILAC, MORELOS",871.5,AG Census 1991,,,,,
JANTETELCO,Morelos,Northern Morelos,Total,"JANTETELCO, MORELOS",1153.4,AG Census 1991,,,,,
JIUTEPEC,Morelos,Northern Morelos,Total,"JIUTEPEC, MORELOS",1531.2,AG Census 1991,,,,,
JONACATEPEC,Morelos,Northern Morelos,Total,"JONACATEPEC, MORELOS",1523.1,AG Census 1991,,,,,
MAZATEPEC,Morelos,Northern Morelos,Total,"MAZATEPEC, MORELOS",1746.7,AG Census 1991,,,,,
MIACATLAN,Morelos,Northern Morelos,Total,"MIACATLAN, MORELOS",1434.4,AG Census 1991,,,,,
OCUITUCO,Morelos,Northern Morelos,Total,"OCUITUCO, MORELOS",1045.6,AG Census 1991,,,,,
TEMIXCO,Morelos,Northern Morelos,Total,"TEMIXCO, MORELOS",1009.8,AG Census 1991,,,,,
TEPOZTLAN,Morelos,Northern Morelos,Total,"TEPOZTLAN, MORELOS",1248,AG Census 1991,,,,,
TETECALA,Morelos,Northern Morelos,Total,"TETECALA, MORELOS",1744.7,AG Census 1991,,,,,
TETELA DEL VOLCAN,Morelos,Northern Morelos,Total,"TETELA DEL VOLCAN, MORELOS",756.4,AG Census 1991,,,,,
TLALNEPANTLA,Morelos,Northern Morelos,Total,"TLALNEPANTLA, MORELOS",1483.3,AG Census 1991,,,,,
TLALTIZAPAN,Morelos,Northern Morelos,Total,"TLALTIZAPAN, MORELOS",1537.5,AG Census 1991,,,,,
TLAYACAPAN,Morelos,Northern Morelos,Total,"TLAYACAPAN, MORELOS",2051.2,AG Census 1991,,,,,
TOTOLAPAN,Morelos,Northern Morelos,Total,"TOTOLAPAN, MORELOS",1223.6,AG Census 1991,,,,,
XOCHITEPEC,Morelos,Northern Morelos,Total,"XOCHITEPEC, MORELOS",1691.9,AG Census 1991,,,,,
YAUTEPEC,Morelos,Northern Morelos,Total,"YAUTEPEC, MORELOS",1713.2,AG Census 1991,,,,,
YECAPIXTLA,Morelos,Northern Morelos,Total,"YECAPIXTLA, MORELOS",1044.3,AG Census 1991,,,,,
ZACUALPAN,Morelos,Northern Morelos,Total,"ZACUALPAN DE AMILPAS, MORELOS",1045.4,AG Census 1991,,,,,
TEMOAC,Morelos,Northern Morelos,Total,,925.6,AG Census 1991,,,,,
IXTAPAN DE LA SAL,Mexico,SSW MOR-TOL,Total,"IXTAPAN DE LA SAL, MEXICO",1050.7,AG Census 1991,,,,,
MALINALCO,Mexico,SSW MOR-TOL,Total,"MALINALCO, MEXICO",1118,AG Census 1991,,,,,
OCUILAN,Mexico,SSW MOR-TOL,Total,"OCUILAN, MEXICO",1392.3,AG Census 1991,,,,,
TONATICO,Mexico,SSW MOR-TOL,Total,"TONATICO, MEXICO",1800.5,AG Census 1991,,,,,
ZUMPAHUACAN,Mexico,SSW MOR-TOL,Total,"ZUMPAHUACAN, MEXICO",1021.7,AG Census 1991,,,,,
AMAXAC DE GUERRERO,Tlaxcala,Tlaxcala,Total,"AMAXAC DE GUERRERO, TLAXCALA",887.4,AG Census 1991,,,,,
APETATITLAN DE ANTONIO CARVAJAL,Tlaxcala,Tlaxcala,Total,"APETATITLAN DE ANTONIO CARVAJAL, TLAXCALA",995.8,AG Census 1991,,,,,
ATLANGATEPEC,Tlaxcala,Tlaxcala,Total,"ATLANGATEPEC, TLAXCALA",525.7,AG Census 1991,,,,,
ALTZAYANCA,Tlaxcala,Tlaxcala,Total,"ATLTZAYANCA, TLAXCALA",903.9,AG Census 1991,,,,,
APIZACO,Tlaxcala,Tlaxcala,Total,"APIZACO, TLAXCALA",845.4,AG Census 1991,,,,,
CALPULALPAN,Tlaxcala,Tlaxcala,Total,"CALPULALPAN, TLAXCALA",1156.2,AG Census 1991,,,,,
"CARMEN TEQUEXQUITLA, EL",Tlaxcala,Tlaxcala,Total,"EL CARMEN TEQUEXQUITLA, TLAXCALA",975.1,AG Census 1991,,,,,
CUAPIAXTLA,Tlaxcala,Tlaxcala,Total,"CUAPIAXTLA, TLAXCALA",1416.1,AG Census 1991,,,,,
CUAXOMULCO,Tlaxcala,Tlaxcala,Total,"CUAXOMULCO, TLAXCALA",1267.7,AG Census 1991,,,,,
CHIAUTEMPAN,Tlaxcala,Tlaxcala,Total,"CHIAUTEMPAN, TLAXCALA",1330.1,AG Census 1991,,,,,
MUÑOZ DE DOMINGO ARENAS,Tlaxcala,Tlaxcala,Total,"MUNOZ DE DOMINGO ARENAS, TLAXCALA",959.1,AG Census 1991,,,,,
ESPAÑITA,Tlaxcala,Tlaxcala,Total,"ESPANITA, TLAXCALA",961.3,AG Census 1991,,,,,
HUAMANTLA,Tlaxcala,Tlaxcala,Total,"HUAMANTLA, TLAXCALA",1065.1,AG Census 1991,,,,,
HUEYOTLIPAN,Tlaxcala,Tlaxcala,Total,"HUEYOTLIPAN, TLAXCALA",878.2,AG Census 1991,,,,,
IXTACUIXTLA DE M MATAMOROS,Tlaxcala,Tlaxcala,Total,"IXTACUIXTLA DE MARIANO MATAMOROS, TLAXCALA",1353.7,AG Census 1991,,,,,
IXTENCO,Tlaxcala,Tlaxcala,Total,"IXTENCO, TLAXCALA",1204.7,AG Census 1991,,,,,
MAZATECOCHCO DE J M MORELOS,Tlaxcala,Tlaxcala,Total,"MAZATECOCHCO DE JOSE MARIA MORELOS, TLAXCALA",1227.7,AG Census 1991,,,,,
CONTLA DE JUAN CUAMATZI,Tlaxcala,Tlaxcala,Total,"CONTLA DE JUAN CUAMATZI, TLAXCALA",1271.6,AG Census 1991,,,,,
TEPETITLA DE LARDIZABAL,Tlaxcala,Tlaxcala,Total,"TEPETITLA DE LARDIZABAL, TLAXCALA",1575.8,AG Census 1991,,,,,
SANCTORUM DE LAZARO CARDENAS,Tlaxcala,Tlaxcala,Total,"SANCTORUM DE LAZARO CARDENAS, TLAXCALA",1207.4,AG Census 1991,,,,,
NANACAMILPA DE MARIANO ARISTA,Tlaxcala,Tlaxcala,Total,"NANACAMILPA DE MARIANO ARISTA, TLAXCALA",1484.3,AG Census 1991,,,,,
ACUAMANALA DE MIGUEL HIDALGO,Tlaxcala,Tlaxcala,Total,"ACUAMANALA DE MIGUEL HIDALGO, TLAXCALA",1166.2,AG Census 1991,,,,,
NATIVITAS,Tlaxcala,Tlaxcala,Total,"NATIVITAS, TLAXCALA",1672.1,AG Census 1991,,,,,
PANOTLA,Tlaxcala,Tlaxcala,Total,"PANOTLA, TLAXCALA",1273.5,AG Census 1991,,,,,
SAN PABLO DEL MONTE,Tlaxcala,Tlaxcala,Total,"SAN PABLO DEL MONTE, TLAXCALA",1561.4,AG Census 1991,,,,,
SANTA CRUZ TLAXCALA,Tlaxcala,Tlaxcala,Total,"SANTA CRUZ TLAXCALA, TLAXCALA",1033.9,AG Census 1991,,,,,
TENANCINGO,Tlaxcala,Tlaxcala,Total,"TOCATLAN, TLAXCALA",1259.6,AG Census 1991,,,,,
TEOLOCHOLCO,Tlaxcala,Tlaxcala,Total,"TENANCINGO, TLAXCALA",1692.4,AG Census 1991,,,,,
TEPEYANCO,Tlaxcala,Tlaxcala,Total,"TEOLOCHOLCO, TLAXCALA",1795.3,AG Census 1991,,,,,
TERRENATE,Tlaxcala,Tlaxcala,Total,"TEPEYANCO, TLAXCALA",1196.3,AG Census 1991,,,,,
TETLA,Tlaxcala,Tlaxcala,Total,"TERRENATE, TLAXCALA",967.1,AG Census 1991,,,,,
TETLATLAHUCA,Tlaxcala,Tlaxcala,Total,"TETLA DE LA SOLIDARIDAD, TLAXCALA",1465.1,AG Census 1991,,,,,
TLAXCALA,Tlaxcala,Tlaxcala,Total,"TETLATLAHUCA, TLAXCALA",1183.7,AG Census 1991,,,,,
TLAXCO,Tlaxcala,Tlaxcala,Total,"TLAXCALA, TLAXCALA",896.7,AG Census 1991,,,,,
TOCATLAN,Tlaxcala,Tlaxcala,Total,"TLAXCO, TLAXCALA",1179.4,AG Census 1991,,,,,
TOTOLAC,Tlaxcala,Tlaxcala,Total,"TOTOLAC, TLAXCALA",1044.5,AG Census 1991,,,,,
ZITLALTEPEC DE TRINIDAD SCHEZ S.,Tlaxcala,Tlaxcala,Total,"ZILTLALTEPEC DE TRINIDAD SANCHEZ SANTOS, TLAXCALA",1247.3,AG Census 1991,,,,,
TZOMPANTEPEC,Tlaxcala,Tlaxcala,Total,"TZOMPANTEPEC, TLAXCALA",1007.7,AG Census 1991,,,,,
XALOZTOC,Tlaxcala,Tlaxcala,Total,"XALOZTOC, TLAXCALA",1056.9,AG Census 1991,,,,,
XALTOCAN,Tlaxcala,Tlaxcala,Total,"XALTOCAN, TLAXCALA",762.2,AG Census 1991,,,,,
PAPALOTLA DE XICOHTENCATL,Tlaxcala,Tlaxcala,Total,"PAPALOTLA DE XICOHTENCATL, TLAXCALA",2118.9,AG Census 1991,,,,,
XICOTZINGO,Tlaxcala,Tlaxcala,Total,"XICOHTZINCO, TLAXCALA",1722.4,AG Census 1991,,,,,
YAUHQUEMEHCAN,Tlaxcala,Tlaxcala,Total,"YAUHQUEMEHCAN, TLAXCALA",870.6,AG Census 1991,,,,,
ZACATELCO,Tlaxcala,Tlaxcala,Total,"ZACATELCO, TLAXCALA",2089.5,AG Census 1991,,,,,
ALMOLOYA DE JUAREZ,Mexico,Toluca,Total,"ALMOLOYA DE JUAREZ, MEXICO",1373.9,AG Census 1991,,,,,
ALMOLOYA DEL RIO,Mexico,Toluca,Total,"ALMOLOYA DEL RIO, MEXICO",1394,AG Census 1991,,,,,
ATIZAPAN,Mexico,Toluca,Total,"ATIZAPAN, MEXICO",2099.8,AG Census 1991,,,,,
ATLACOMULCO,Mexico,Toluca,Total,"ATLACOMULCO, MEXICO",1439.7,AG Census 1991,,,,,
CALIMAYA,Mexico,Toluca,Total,"CALIMAYA, MEXICO",2801.9,AG Census 1991,,,,,
CAPULHUAC,Mexico,Toluca,Total,"CAPULHUAC, MEXICO",2002.1,AG Census 1991,,,,,
COATEPEC HARINAS,Mexico,Toluca,Total,"COATEPEC HARINAS, MEXICO",1235.7,AG Census 1991,,,,,
IXTLAHUACA,Mexico,Toluca,Total,"IXTLAHUACA, MEXICO",1728.8,AG Census 1991,,,,,
JALATLACO,Mexico,Toluca,Total,"XALATLACO, MEXICO",1640.8,AG Census 1991,,,,,
JIQUIPILCO,Mexico,Toluca,Total,"JIQUIPILCO, MEXICO",1714.6,AG Census 1991,,,,,
JOCOTITLAN,Mexico,Toluca,Total,"JOCOTITLAN, MEXICO",1945.9,AG Census 1991,,,,,
JOQUICINGO,Mexico,Toluca,Total,"JOQUICINGO, MEXICO",1401.3,AG Census 1991,,,,,
LERMA,Mexico,Toluca,Total,"LERMA, MEXICO",1981.1,AG Census 1991,,,,,
METEPEC,Mexico,Toluca,Total,"METEPEC, MEXICO",2895.4,AG Census 1991,,,,,
MORELOS,Mexico,Toluca,Total,"MORELOS, MEXICO",1001.5,AG Census 1991,,,,,
OCOYOACAC,Mexico,Toluca,Total,"OCOYOACAC, MEXICO",1821.5,AG Census 1991,,,,,
OTZOLOTEPEC,Mexico,Toluca,Total,"OTZOLOTEPEC, MEXICO",2180.5,AG Census 1991,,,,,
RAYON,Mexico,Toluca,Total,"RAYON, MEXICO",2333.6,AG Census 1991,,,,,
SAN ANTONIO LA ISLA,Mexico,Toluca,Total,"SAN ANTONIO LA ISLA, MEXICO",2143.1,AG Census 1991,,,,,
SAN FELIPE DEL PROGRESO,Mexico,Toluca,Total,"SAN FELIPE DEL PROGRESO, MEXICO",1109.2,AG Census 1991,,,,,
SAN MATEO ATENGO,Mexico,Toluca,Total,"SAN MATEO ATENCO, MEXICO",2861.5,AG Census 1991,,,,,
TEMOAYA,Mexico,Toluca,Total,"TEMOAYA, MEXICO",2088.9,AG Census 1991,,,,,
TENANCINGO,Mexico,Toluca,Total,"TENANCINGO, MEXICO",1142.7,AG Census 1991,,,,,
TENANGO DEL VALLE,Mexico,Toluca,Total,"TENANGO DEL VALLE, MEXICO",1843.5,AG Census 1991,,,,,
