"","Estado_ID","Estado","ddr_ID","ddr","Cader_ID","Cader","Municipio_ID","Municipio","EstadoMunicipio",".remove_duplicates"
"206",15,"Mexico",79,"Valle de Bravo",6,"Donato Guerra",32,"Donato Guerra","Donato Guerra, Mexico",TRUE
"207",15,"Mexico",79,"Valle de Bravo",6,"Donato Guerra",41,"Ixtapan del Oro","Ixtapan del Oro, Mexico",TRUE
"208",15,"Mexico",80,"Jilotepec",1,"Chapa de Mota",26,"Chapa de Mota","Chapa de Mota, Mexico",TRUE
"209",15,"Mexico",80,"Jilotepec",1,"Chapa de Mota",102,"Timilpan","Timilpan, Mexico",TRUE
"210",15,"Mexico",80,"Jilotepec",1,"Chapa de Mota",112,"Villa del Carbon","Villa del Carbon, Mexico",TRUE
"211",15,"Mexico",80,"Jilotepec",2,"Jilotepec",45,"Jilotepec","Jilotepec, Mexico",TRUE
"212",15,"Mexico",80,"Jilotepec",2,"Jilotepec",79,"Soyaniquilpan de Juarez","Soyaniquilpan de Juarez, Mexico",TRUE
"213",15,"Mexico",80,"Jilotepec",3,"Arroyozarco",3,"Aculco","Aculco, Mexico",TRUE
"214",15,"Mexico",80,"Jilotepec",3,"Arroyozarco",71,"Polotitlan","Polotitlan, Mexico",TRUE
"215",17,"Morelos",94,"Zacatepec-Galeana",1,"Galeana",1,"Amacuzac","Amacuzac, Morelos",TRUE
"216",17,"Morelos",94,"Zacatepec-Galeana",1,"Galeana",12,"Jojutla","Jojutla, Morelos",TRUE
"217",17,"Morelos",94,"Zacatepec-Galeana",1,"Galeana",17,"Puente de Ixtla","Puente de Ixtla, Morelos",TRUE
"218",17,"Morelos",94,"Zacatepec-Galeana",1,"Galeana",24,"Tlaltizapan de Zapata","Tlaltizapan de Zapata, Morelos",TRUE
"219",17,"Morelos",94,"Zacatepec-Galeana",1,"Galeana",25,"Tlaquiltenango","Tlaquiltenango, Morelos",TRUE
"220",17,"Morelos",94,"Zacatepec-Galeana",1,"Galeana",31,"Zacatepec","Zacatepec, Morelos",TRUE
"221",17,"Morelos",94,"Zacatepec-Galeana",2,"Alpuyeca",5,"Coatlan del Rio","Coatlan del Rio, Morelos",TRUE
"222",17,"Morelos",94,"Zacatepec-Galeana",2,"Alpuyeca",8,"Emiliano Zapata","Emiliano Zapata, Morelos",TRUE
"223",17,"Morelos",94,"Zacatepec-Galeana",2,"Alpuyeca",14,"Mazatepec","Mazatepec, Morelos",TRUE
"224",17,"Morelos",94,"Zacatepec-Galeana",2,"Alpuyeca",15,"Miacatlan","Miacatlan, Morelos",TRUE
"225",17,"Morelos",94,"Zacatepec-Galeana",2,"Alpuyeca",18,"Temixco","Temixco, Morelos",TRUE
"226",17,"Morelos",94,"Zacatepec-Galeana",2,"Alpuyeca",21,"Tetecala","Tetecala, Morelos",TRUE
"227",17,"Morelos",94,"Zacatepec-Galeana",2,"Alpuyeca",28,"Xochitepec","Xochitepec, Morelos",TRUE
"228",17,"Morelos",94,"Zacatepec-Galeana",3,"Cuernavaca",7,"Cuernavaca","Cuernavaca, Morelos",TRUE
"229",17,"Morelos",94,"Zacatepec-Galeana",3,"Cuernavaca",11,"Jiutepec","Jiutepec, Morelos",TRUE
"230",17,"Morelos",94,"Zacatepec-Galeana",4,"Yautepec",2,"Atlatlahucan","Atlatlahucan, Morelos",TRUE
"231",17,"Morelos",94,"Zacatepec-Galeana",4,"Yautepec",9,"Huitzilac","Huitzilac, Morelos",TRUE
"232",17,"Morelos",94,"Zacatepec-Galeana",4,"Yautepec",20,"Tepoztlan","Tepoztlan, Morelos",TRUE
"233",17,"Morelos",94,"Zacatepec-Galeana",4,"Yautepec",23,"Tlalnepantla","Tlalnepantla, Morelos",TRUE
"234",17,"Morelos",94,"Zacatepec-Galeana",4,"Yautepec",26,"Tlayacapan","Tlayacapan, Morelos",TRUE
"235",17,"Morelos",94,"Zacatepec-Galeana",4,"Yautepec",27,"Totolapan","Totolapan, Morelos",TRUE
"236",17,"Morelos",94,"Zacatepec-Galeana",4,"Yautepec",29,"Yautepec","Yautepec, Morelos",TRUE
"237",17,"Morelos",94,"Zacatepec-Galeana",5,"Tetela del Volcan/Yecapixtla",16,"Ocuituco","Ocuituco, Morelos",TRUE
"238",17,"Morelos",94,"Zacatepec-Galeana",5,"Tetela del Volcan/Yecapixtla",22,"Tetela del Volcan","Tetela del Volcan, Morelos",TRUE
"239",17,"Morelos",94,"Zacatepec-Galeana",5,"Tetela del Volcan/Yecapixtla",30,"Yecapixtla","Yecapixtla, Morelos",TRUE
"240",17,"Morelos",94,"Zacatepec-Galeana",5,"Tetela del Volcan/Yecapixtla",32,"Zacualpan","Zacualpan, Morelos",TRUE
"241",17,"Morelos",94,"Zacatepec-Galeana",5,"Tetela del Volcan/Yecapixtla",33,"Temoac","Temoac, Morelos",TRUE
"242",17,"Morelos",94,"Zacatepec-Galeana",6,"Cuautla",3,"Axochiapan","Axochiapan, Morelos",TRUE
"243",17,"Morelos",94,"Zacatepec-Galeana",6,"Cuautla",4,"Ayala","Ayala, Morelos",TRUE
"244",17,"Morelos",94,"Zacatepec-Galeana",6,"Cuautla",6,"Cuautla","Cuautla, Morelos",TRUE
"245",17,"Morelos",94,"Zacatepec-Galeana",6,"Cuautla",10,"Jantetelco","Jantetelco, Morelos",TRUE
"246",17,"Morelos",94,"Zacatepec-Galeana",6,"Cuautla",13,"Jonacatepec","Jonacatepec, Morelos",TRUE
"247",17,"Morelos",94,"Zacatepec-Galeana",6,"Cuautla",19,"Tepalcingo","Tepalcingo, Morelos",TRUE
"248",21,"Puebla",111,"Huauchinango",1,"Xicotepec de Juarez",8,"Ahuazotepec","Ahuazotepec, Puebla",TRUE
"249",21,"Puebla",111,"Huauchinango",1,"Xicotepec de Juarez",49,"Chiconcuautla","Chiconcuautla, Puebla",TRUE
"250",21,"Puebla",111,"Huauchinango",1,"Xicotepec de Juarez",57,"Honey","Honey, Puebla",TRUE
"251",21,"Puebla",111,"Huauchinango",1,"Xicotepec de Juarez",68,"Hermenegildo Galeana","Hermenegildo Galeana, Puebla",TRUE
"252",21,"Puebla",111,"Huauchinango",1,"Xicotepec de Juarez",71,"Huauchinango","Huauchinango, Puebla",TRUE
"253",21,"Puebla",111,"Huauchinango",1,"Xicotepec de Juarez",89,"Jopala","Jopala, Puebla",TRUE
"254",21,"Puebla",111,"Huauchinango",1,"Xicotepec de Juarez",91,"Juan Galindo","Juan Galindo, Puebla",TRUE
"255",21,"Puebla",111,"Huauchinango",1,"Xicotepec de Juarez",100,"Naupan","Naupan, Puebla",TRUE
"256",21,"Puebla",111,"Huauchinango",1,"Xicotepec de Juarez",109,"Pahuatlan","Pahuatlan, Puebla",TRUE
"257",21,"Puebla",111,"Huauchinango",1,"Xicotepec de Juarez",123,"San Felipe Tepatlan","San Felipe Tepatlan, Puebla",TRUE
"258",21,"Puebla",111,"Huauchinango",1,"Xicotepec de Juarez",178,"Tlacuilotepec","Tlacuilotepec, Puebla",TRUE
"259",21,"Puebla",111,"Huauchinango",1,"Xicotepec de Juarez",183,"Tlaola","Tlaola, Puebla",TRUE
"260",21,"Puebla",111,"Huauchinango",1,"Xicotepec de Juarez",184,"Tlapacoya","Tlapacoya, Puebla",TRUE
"261",21,"Puebla",111,"Huauchinango",1,"Xicotepec de Juarez",187,"Tlaxco","Tlaxco, Puebla",TRUE
"262",21,"Puebla",111,"Huauchinango",1,"Xicotepec de Juarez",197,"Xicotepec","Xicotepec, Puebla",TRUE
"263",21,"Puebla",111,"Huauchinango",1,"Xicotepec de Juarez",213,"Zihuateutla","Zihuateutla, Puebla",TRUE
"264",21,"Puebla",111,"Huauchinango",2,"Villa Lazaro Cardenas",64,"Francisco Z. Mena","Francisco Z. Mena, Puebla",TRUE
"265",21,"Puebla",111,"Huauchinango",2,"Villa Lazaro Cardenas",86,"Jalpan","Jalpan, Puebla",TRUE
"266",21,"Puebla",111,"Huauchinango",2,"Villa Lazaro Cardenas",111,"Pantepec","Pantepec, Puebla",TRUE
"267",21,"Puebla",111,"Huauchinango",2,"Villa Lazaro Cardenas",194,"Venustiano Carranza","Venustiano Carranza, Puebla",TRUE
"268",21,"Puebla",112,"Zacatlan",1,"Zacatlan",6,"Ahuacatlan","Ahuacatlan, Puebla",TRUE
"269",21,"Puebla",112,"Zacatlan",1,"Zacatlan",14,"Amixtlan","Amixtlan, Puebla",TRUE
"270",21,"Puebla",112,"Zacatlan",1,"Zacatlan",16,"Aquixtla","Aquixtla, Puebla",TRUE
"271",21,"Puebla",112,"Zacatlan",1,"Zacatlan",28,"Camocuautla","Camocuautla, Puebla",TRUE
"272",21,"Puebla",112,"Zacatlan",1,"Zacatlan",30,"Coatepec","Coatepec, Puebla",TRUE
"273",21,"Puebla",112,"Zacatlan",1,"Zacatlan",39,"Cuautempan","Cuautempan, Puebla",TRUE
"274",21,"Puebla",112,"Zacatlan",1,"Zacatlan",53,"Chignahuapan","Chignahuapan, Puebla",TRUE
"275",21,"Puebla",112,"Zacatlan",1,"Zacatlan",83,"Ixtacamaxtitlan","Ixtacamaxtitlan, Puebla",TRUE
"276",21,"Puebla",112,"Zacatlan",1,"Zacatlan",162,"Tepango de Rodriguez","Tepango de Rodriguez, Puebla",TRUE
"277",21,"Puebla",112,"Zacatlan",1,"Zacatlan",167,"Tepetzintla","Tepetzintla, Puebla",TRUE
"278",21,"Puebla",112,"Zacatlan",1,"Zacatlan",172,"Tetela de Ocampo","Tetela de Ocampo, Puebla",TRUE
"279",21,"Puebla",112,"Zacatlan",1,"Zacatlan",208,"Zacatlan","Zacatlan, Puebla",TRUE
"280",21,"Puebla",113,"Teziutlan",1,"Zacapoaxtla",29,"Caxhuacan","Caxhuacan, Puebla",TRUE
"281",21,"Puebla",113,"Teziutlan",1,"Zacapoaxtla",43,"Cuetzalan del Progreso","Cuetzalan del Progreso, Puebla",TRUE
"282",21,"Puebla",113,"Teziutlan",1,"Zacapoaxtla",72,"Huehuetla","Huehuetla, Puebla",TRUE
"283",21,"Puebla",113,"Teziutlan",1,"Zacapoaxtla",77,"Hueytlalpan","Hueytlalpan, Puebla",TRUE
"284",21,"Puebla",113,"Teziutlan",1,"Zacapoaxtla",78,"Huitzilan de Serdan","Huitzilan de Serdan, Puebla",TRUE
"285",21,"Puebla",113,"Teziutlan",1,"Zacapoaxtla",80,"Atlequizayan","Atlequizayan, Puebla",TRUE
"286",21,"Puebla",113,"Teziutlan",1,"Zacapoaxtla",84,"Ixtepec","Ixtepec, Puebla",TRUE
"287",21,"Puebla",113,"Teziutlan",1,"Zacapoaxtla",88,"Jonotla","Jonotla, Puebla",TRUE
"288",21,"Puebla",113,"Teziutlan",1,"Zacapoaxtla",101,"Nauzontla","Nauzontla, Puebla",TRUE
"289",21,"Puebla",113,"Teziutlan",1,"Zacapoaxtla",107,"Olintla","Olintla, Puebla",TRUE
"290",21,"Puebla",113,"Teziutlan",1,"Zacapoaxtla",192,"Tuzamapan de Galeana","Tuzamapan de Galeana, Puebla",TRUE
"291",21,"Puebla",113,"Teziutlan",1,"Zacapoaxtla",200,"Xochiapulco","Xochiapulco, Puebla",TRUE
"292",21,"Puebla",113,"Teziutlan",1,"Zacapoaxtla",202,"Xochitlan de Vicente Suarez","Xochitlan de Vicente Suarez, Puebla",TRUE
"293",21,"Puebla",113,"Teziutlan",1,"Zacapoaxtla",207,"Zacapoaxtla","Zacapoaxtla, Puebla",TRUE
"294",21,"Puebla",113,"Teziutlan",1,"Zacapoaxtla",210,"Zapotitlan de Mendez","Zapotitlan de Mendez, Puebla",TRUE
"295",21,"Puebla",113,"Teziutlan",1,"Zacapoaxtla",215,"Zongozotla","Zongozotla, Puebla",TRUE
"296",21,"Puebla",113,"Teziutlan",1,"Zacapoaxtla",216,"Zoquiapan","Zoquiapan, Puebla",TRUE
"297",21,"Puebla",113,"Teziutlan",2,"Tlatlauquitepec",2,"Acateno","Acateno, Puebla",TRUE
"298",21,"Puebla",113,"Teziutlan",2,"Tlatlauquitepec",17,"Atempan","Atempan, Puebla",TRUE
"299",21,"Puebla",113,"Teziutlan",2,"Tlatlauquitepec",25,"Ayotoxco de Guerrero","Ayotoxco de Guerrero, Puebla",TRUE
"300",21,"Puebla",113,"Teziutlan",2,"Tlatlauquitepec",54,"Chignautla","Chignautla, Puebla",TRUE
"301",21,"Puebla",113,"Teziutlan",2,"Tlatlauquitepec",75,"Hueyapan","Hueyapan, Puebla",TRUE
"302",21,"Puebla",113,"Teziutlan",2,"Tlatlauquitepec",76,"Hueytamalco","Hueytamalco, Puebla",TRUE
"303",21,"Puebla",113,"Teziutlan",2,"Tlatlauquitepec",158,"Tenampulco","Tenampulco, Puebla",TRUE
"304",21,"Puebla",113,"Teziutlan",2,"Tlatlauquitepec",173,"Teteles de Avila Castillo","Teteles de Avila Castillo, Puebla",TRUE
"305",21,"Puebla",113,"Teziutlan",2,"Tlatlauquitepec",174,"Teziutlan","Teziutlan, Puebla",TRUE
"306",21,"Puebla",113,"Teziutlan",2,"Tlatlauquitepec",186,"Tlatlauquitepec","Tlatlauquitepec, Puebla",TRUE
"307",21,"Puebla",113,"Teziutlan",2,"Tlatlauquitepec",199,"Xiutetelco","Xiutetelco, Puebla",TRUE
"308",21,"Puebla",113,"Teziutlan",2,"Tlatlauquitepec",204,"Yaonahuac","Yaonahuac, Puebla",TRUE
"309",21,"Puebla",113,"Teziutlan",2,"Tlatlauquitepec",211,"Zaragoza","Zaragoza, Puebla",TRUE
"310",21,"Puebla",113,"Teziutlan",2,"Tlatlauquitepec",212,"Zautla","Zautla, Puebla",TRUE
"311",21,"Puebla",114,"Libres",1,"Libres",44,"Cuyoaco","Cuyoaco, Puebla",TRUE
"312",21,"Puebla",114,"Libres",1,"Libres",94,"Libres","Libres, Puebla",TRUE
"313",21,"Puebla",114,"Libres",1,"Libres",104,"Nopalucan","Nopalucan, Puebla",TRUE
"314",21,"Puebla",114,"Libres",1,"Libres",105,"Ocotepec","Ocotepec, Puebla",TRUE
"315",21,"Puebla",114,"Libres",1,"Libres",108,"Oriental","Oriental, Puebla",TRUE
"316",21,"Puebla",114,"Libres",1,"Libres",117,"Rafael Lara Grajales","Rafael Lara Grajales, Puebla",TRUE
"317",21,"Puebla",114,"Libres",1,"Libres",128,"San Jose Chiapa","San Jose Chiapa, Puebla",TRUE
"318",21,"Puebla",114,"Libres",1,"Libres",170,"Tepeyahualco","Tepeyahualco, Puebla",TRUE
"319",21,"Puebla",114,"Libres",2,"Guadalupe Victoria",50,"Chichiquila","Chichiquila, Puebla",TRUE
"320",21,"Puebla",114,"Libres",2,"Guadalupe Victoria",58,"Chilchotla","Chilchotla, Puebla",TRUE
"321",21,"Puebla",114,"Libres",2,"Guadalupe Victoria",67,"Guadalupe Victoria","Guadalupe Victoria, Puebla",TRUE
"322",21,"Puebla",114,"Libres",2,"Guadalupe Victoria",93,"Lafragua","Lafragua, Puebla",TRUE
"323",21,"Puebla",114,"Libres",2,"Guadalupe Victoria",116,"Quimixtlan","Quimixtlan, Puebla",TRUE
"324",21,"Puebla",114,"Libres",3,"Ciudad Serdan",12,"Aljojuca","Aljojuca, Puebla",TRUE
"325",21,"Puebla",114,"Libres",3,"Ciudad Serdan",23,"Atzitzintla","Atzitzintla, Puebla",TRUE
"326",21,"Puebla",114,"Libres",3,"Ciudad Serdan",45,"Chalchicomula de Sesma","Chalchicomula de Sesma, Puebla",TRUE
"327",21,"Puebla",114,"Libres",3,"Ciudad Serdan",63,"Esperanza","Esperanza, Puebla",TRUE
"328",21,"Puebla",114,"Libres",3,"Ciudad Serdan",96,"Mazapiltepec de Juarez","Mazapiltepec de Juarez, Puebla",TRUE
"329",21,"Puebla",114,"Libres",3,"Ciudad Serdan",99,"Canada Morelos","Canada Morelos, Puebla",TRUE
"330",21,"Puebla",114,"Libres",3,"Ciudad Serdan",130,"San Juan Atenco","San Juan Atenco, Puebla",TRUE
"331",21,"Puebla",114,"Libres",3,"Ciudad Serdan",137,"San Nicolas Buenos Aires","San Nicolas Buenos Aires, Puebla",TRUE
"332",21,"Puebla",114,"Libres",3,"Ciudad Serdan",142,"San Salvador El Seco","San Salvador El Seco, Puebla",TRUE
"333",21,"Puebla",114,"Libres",3,"Ciudad Serdan",152,"Soltepec","Soltepec, Puebla",TRUE
"334",21,"Puebla",114,"Libres",3,"Ciudad Serdan",179,"Tlachichuca","Tlachichuca, Puebla",TRUE
"335",21,"Puebla",115,"Cholula",1,"Atlixco",19,"Atlixco","Atlixco, Puebla",TRUE
"336",21,"Puebla",115,"Cholula",1,"Atlixco",69,"Huaquechula","Huaquechula, Puebla",TRUE
"337",21,"Puebla",115,"Cholula",1,"Atlixco",106,"Ocoyucan","Ocoyucan, Puebla",TRUE
"338",21,"Puebla",115,"Cholula",1,"Atlixco",125,"San Gregorio Atzompa","San Gregorio Atzompa, Puebla",TRUE
"339",21,"Puebla",115,"Cholula",1,"Atlixco",148,"Santa Isabel Cholula","Santa Isabel Cholula, Puebla",TRUE
"340",21,"Puebla",115,"Cholula",1,"Atlixco",175,"Tianguismanalco","Tianguismanalco, Puebla",TRUE
"341",21,"Puebla",115,"Cholula",1,"Atlixco",188,"Tochimilco","Tochimilco, Puebla",TRUE
"342",21,"Puebla",115,"Cholula",2,"Tepeaca",1,"Acajete","Acajete, Puebla",TRUE
"343",21,"Puebla",115,"Cholula",2,"Tepeaca",15,"Amozoc","Amozoc, Puebla",TRUE
"344",21,"Puebla",115,"Cholula",2,"Tepeaca",40,"Cuautinchan","Cuautinchan, Puebla",TRUE
"345",21,"Puebla",115,"Cholula",2,"Tepeaca",114,"Puebla","Puebla, Puebla",TRUE
"346",21,"Puebla",115,"Cholula",2,"Tepeaca",153,"Tecali de Herrera","Tecali de Herrera, Puebla",TRUE
"347",21,"Puebla",115,"Cholula",2,"Tepeaca",163,"Tepatlaxco de Hidalgo","Tepatlaxco de Hidalgo, Puebla",TRUE
"348",21,"Puebla",115,"Cholula",2,"Tepeaca",164,"Tepeaca","Tepeaca, Puebla",TRUE
"349",21,"Puebla",115,"Cholula",2,"Tepeaca",193,"Tzicatlacoyan","Tzicatlacoyan, Puebla",TRUE
"350",21,"Puebla",115,"Cholula",3,"Texmelucan",26,"Calpan","Calpan, Puebla",TRUE
"351",21,"Puebla",115,"Cholula",3,"Texmelucan",34,"Coronango","Coronango, Puebla",TRUE
"352",21,"Puebla",115,"Cholula",3,"Texmelucan",41,"Cuautlancingo","Cuautlancingo, Puebla",TRUE
"353",21,"Puebla",115,"Cholula",3,"Texmelucan",48,"Chiautzingo","Chiautzingo, Puebla",TRUE
"354",21,"Puebla",115,"Cholula",3,"Texmelucan",60,"Domingo Arenas","Domingo Arenas, Puebla",TRUE
"355",21,"Puebla",115,"Cholula",3,"Texmelucan",74,"Huejotzingo","Huejotzingo, Puebla",TRUE
"356",21,"Puebla",115,"Cholula",3,"Texmelucan",90,"Juan C. Bonilla","Juan C. Bonilla, Puebla",TRUE
"357",21,"Puebla",115,"Cholula",3,"Texmelucan",102,"Nealtican","Nealtican, Puebla",TRUE
"358",21,"Puebla",115,"Cholula",3,"Texmelucan",119,"San Andres Cholula","San Andres Cholula, Puebla",TRUE
"359",21,"Puebla",115,"Cholula",3,"Texmelucan",122,"San Felipe Teotlalcingo","San Felipe Teotlalcingo, Puebla",TRUE
"360",21,"Puebla",115,"Cholula",3,"Texmelucan",126,"San Jeronimo Tecuanipan","San Jeronimo Tecuanipan, Puebla",TRUE
"361",21,"Puebla",115,"Cholula",3,"Texmelucan",132,"San Martin Texmelucan","San Martin Texmelucan, Puebla",TRUE
"362",21,"Puebla",115,"Cholula",3,"Texmelucan",134,"San Matias Tlalancaleca","San Matias Tlalancaleca, Puebla",TRUE
"363",21,"Puebla",115,"Cholula",3,"Texmelucan",136,"San Miguel Xoxtla","San Miguel Xoxtla, Puebla",TRUE
"364",21,"Puebla",115,"Cholula",3,"Texmelucan",138,"San Nicolas de Los Ranchos","San Nicolas de Los Ranchos, Puebla",TRUE
"365",21,"Puebla",115,"Cholula",3,"Texmelucan",140,"San Pedro Cholula","San Pedro Cholula, Puebla",TRUE
"366",21,"Puebla",115,"Cholula",3,"Texmelucan",143,"San Salvador El Verde","San Salvador El Verde, Puebla",TRUE
"367",21,"Puebla",115,"Cholula",3,"Texmelucan",180,"Tlahuapan","Tlahuapan, Puebla",TRUE
"368",21,"Puebla",115,"Cholula",3,"Texmelucan",181,"Tlaltenango","Tlaltenango, Puebla",TRUE
"369",21,"Puebla",116,"Izucar de Matamoros",1,"Izucar de Matamoros",7,"Ahuatlan","Ahuatlan, Puebla",TRUE
"370",21,"Puebla",116,"Izucar de Matamoros",1,"Izucar de Matamoros",21,"Atzala","Atzala, Puebla",TRUE
"371",21,"Puebla",116,"Izucar de Matamoros",1,"Izucar de Matamoros",31,"Coatzingo","Coatzingo, Puebla",TRUE
"372",21,"Puebla",116,"Izucar de Matamoros",1,"Izucar de Matamoros",51,"Chietla","Chietla, Puebla",TRUE
"373",21,"Puebla",116,"Izucar de Matamoros",1,"Izucar de Matamoros",62,"Epatlan","Epatlan, Puebla",TRUE
"374",21,"Puebla",116,"Izucar de Matamoros",1,"Izucar de Matamoros",85,"Izucar de Matamoros","Izucar de Matamoros, Puebla",TRUE
"375",21,"Puebla",116,"Izucar de Matamoros",1,"Izucar de Matamoros",133,"San Martin Totoltepec","San Martin Totoltepec, Puebla",TRUE
"376",21,"Puebla",116,"Izucar de Matamoros",1,"Izucar de Matamoros",150,"Huehuetlan El Grande","Huehuetlan El Grande, Puebla",TRUE
"377",21,"Puebla",116,"Izucar de Matamoros",1,"Izucar de Matamoros",159,"Teopantlan","Teopantlan, Puebla",TRUE
"378",21,"Puebla",116,"Izucar de Matamoros",1,"Izucar de Matamoros",166,"Tepeojuma","Tepeojuma, Puebla",TRUE
"379",21,"Puebla",116,"Izucar de Matamoros",1,"Izucar de Matamoros",201,"Xochiltepec","Xochiltepec, Puebla",TRUE
"380",21,"Puebla",116,"Izucar de Matamoros",2,"Huehuetlan El Chico",32,"Cohetzala","Cohetzala, Puebla",TRUE
"381",21,"Puebla",116,"Izucar de Matamoros",2,"Huehuetlan El Chico",47,"Chiautla","Chiautla, Puebla",TRUE
"382",21,"Puebla",116,"Izucar de Matamoros",2,"Huehuetlan El Chico",73,"Huehuetlan El Chico","Huehuetlan El Chico, Puebla",TRUE
"383",21,"Puebla",116,"Izucar de Matamoros",2,"Huehuetlan El Chico",81,"Ixcamilpa de Guerrero","Ixcamilpa de Guerrero, Puebla",TRUE
"384",21,"Puebla",116,"Izucar de Matamoros",2,"Huehuetlan El Chico",87,"Jolalpan","Jolalpan, Puebla",TRUE
"385",21,"Puebla",116,"Izucar de Matamoros",2,"Huehuetlan El Chico",160,"Teotlalco","Teotlalco, Puebla",TRUE
"386",21,"Puebla",116,"Izucar de Matamoros",3,"Tehuitzingo",9,"Ahuehuetitla","Ahuehuetitla, Puebla",TRUE
"387",21,"Puebla",116,"Izucar de Matamoros",3,"Tehuitzingo",24,"Axutla","Axutla, Puebla",TRUE
"388",21,"Puebla",116,"Izucar de Matamoros",3,"Tehuitzingo",42,"Cuayuca de Andrade","Cuayuca de Andrade, Puebla",TRUE
"389",21,"Puebla",116,"Izucar de Matamoros",3,"Tehuitzingo",59,"Chinantla","Chinantla, Puebla",TRUE
"390",21,"Puebla",116,"Izucar de Matamoros",3,"Tehuitzingo",113,"Piaxtla","Piaxtla, Puebla",TRUE
"391",21,"Puebla",116,"Izucar de Matamoros",3,"Tehuitzingo",155,"Tecomatlan","Tecomatlan, Puebla",TRUE
"392",21,"Puebla",116,"Izucar de Matamoros",3,"Tehuitzingo",157,"Tehuitzingo","Tehuitzingo, Puebla",TRUE
"393",21,"Puebla",116,"Izucar de Matamoros",3,"Tehuitzingo",191,"Tulcingo","Tulcingo, Puebla",TRUE
"394",21,"Puebla",116,"Izucar de Matamoros",3,"Tehuitzingo",198,"Xicotlan","Xicotlan, Puebla",TRUE
"395",21,"Puebla",116,"Izucar de Matamoros",4,"Acatlan",3,"Acatlan","Acatlan, Puebla",TRUE
"396",21,"Puebla",116,"Izucar de Matamoros",4,"Acatlan",55,"Chila","Chila, Puebla",TRUE
"397",21,"Puebla",116,"Izucar de Matamoros",4,"Acatlan",66,"Guadalupe","Guadalupe, Puebla",TRUE
"398",21,"Puebla",116,"Izucar de Matamoros",4,"Acatlan",112,"Petlalcingo","Petlalcingo, Puebla",TRUE
"399",21,"Puebla",116,"Izucar de Matamoros",4,"Acatlan",127,"San Jeronimo Xayacatlan","San Jeronimo Xayacatlan, Puebla",TRUE
"400",21,"Puebla",116,"Izucar de Matamoros",4,"Acatlan",139,"San Pablo Anicano","San Pablo Anicano, Puebla",TRUE
"401",21,"Puebla",116,"Izucar de Matamoros",4,"Acatlan",141,"San Pedro Yeloixtlahuaca","San Pedro Yeloixtlahuaca, Puebla",TRUE
"402",21,"Puebla",116,"Izucar de Matamoros",4,"Acatlan",196,"Xayacatlan de Bravo","Xayacatlan de Bravo, Puebla",TRUE
"403",21,"Puebla",116,"Izucar de Matamoros",5,"Tepexco",22,"Atzitzihuacan","Atzitzihuacan, Puebla",TRUE
"404",21,"Puebla",116,"Izucar de Matamoros",5,"Tepexco",165,"Tepemaxalco","Tepemaxalco, Puebla",TRUE
"405",21,"Puebla",116,"Izucar de Matamoros",5,"Tepexco",168,"Tepexco","Tepexco, Puebla",TRUE
"406",21,"Puebla",116,"Izucar de Matamoros",5,"Tepexco",176,"Tilapa","Tilapa, Puebla",TRUE
"407",21,"Puebla",116,"Izucar de Matamoros",5,"Tepexco",185,"Tlapanala","Tlapanala, Puebla",TRUE
"408",21,"Puebla",117,"Tecamachalco",1,"Tecamachalco",20,"Atoyatempan","Atoyatempan, Puebla",TRUE
"409",21,"Puebla",117,"Tecamachalco",1,"Tecamachalco",79,"Huitziltepec","Huitziltepec, Puebla",TRUE
"410",21,"Puebla",117,"Tecamachalco",1,"Tecamachalco",154,"Tecamachalco","Tecamachalco, Puebla",TRUE
"411",21,"Puebla",117,"Tecamachalco",1,"Tecamachalco",161,"Tepanco de Lopez","Tepanco de Lopez, Puebla",TRUE
"412",21,"Puebla",117,"Tecamachalco",1,"Tecamachalco",171,"Tepeyahualco de Cuauhtemoc","Tepeyahualco de Cuauhtemoc, Puebla",TRUE
"413",21,"Puebla",117,"Tecamachalco",1,"Tecamachalco",177,"Tlacotepec de Benito Juarez","Tlacotepec de Benito Juarez, Puebla",TRUE
"414",21,"Puebla",117,"Tecamachalco",1,"Tecamachalco",182,"Tlanepantla","Tlanepantla, Puebla",TRUE
"415",21,"Puebla",117,"Tecamachalco",1,"Tecamachalco",189,"Tochtepec","Tochtepec, Puebla",TRUE
"416",21,"Puebla",117,"Tecamachalco",1,"Tecamachalco",203,"Xochitlan Todos Santos","Xochitlan Todos Santos, Puebla",TRUE
"417",21,"Puebla",117,"Tecamachalco",1,"Tecamachalco",205,"Yehualtepec","Yehualtepec, Puebla",TRUE
"418",21,"Puebla",117,"Tecamachalco",2,"Tepexi de Rodriguez",18,"Atexcal","Atexcal, Puebla",TRUE
"419",21,"Puebla",117,"Tecamachalco",2,"Tepexi de Rodriguez",37,"Coyotepec","Coyotepec, Puebla",TRUE
"420",21,"Puebla",117,"Tecamachalco",2,"Tepexi de Rodriguez",52,"Chigmecatitlan","Chigmecatitlan, Puebla",TRUE
"421",21,"Puebla",117,"Tecamachalco",2,"Tepexi de Rodriguez",70,"Huatlatlauca","Huatlatlauca, Puebla",TRUE
"422",21,"Puebla",117,"Tecamachalco",2,"Tepexi de Rodriguez",82,"Ixcaquixtla","Ixcaquixtla, Puebla",TRUE
